# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped		ExecutionTime 
0		8758		4221		3142		221
1		7976		7914		3190		284
2		7341		11191		3275		331
3		6838		14246		3288		375
4		6443		16941		3330		416
5		6141		19448		3329		459
6		5846		21791		3362		500
7		5622		24090		3361		541
8		5384		26250		3374		580
9		5166		28367		3373		615
10		4984		30327		3380		649
11		4851		32225		3424		683
12		4755		34047		3447		718
13		4571		35779		3410		756
14		4446		37482		3403		793
15		4312		39153		3420		828
16		4147		40680		3420		867
17		4056		42237		3399		903
18		3891		43797		3399		938
19		3822		45193		3415		977
20		3737		46574		3418		1018
21		3644		48005		3436		1059
22		3579		49304		3442		1096
23		3488		50515		3439		1134
24		3458		51768		3424		1174
25		3395		53020		3445		1213
26		3330		54237		3417		1253
27		3234		55491		3435		1294
28		3154		56673		3426		1334
29		3111		57805		3439		1376
30		3084		58909		3425		1420
31		3065		59995		3429		1462
32		3051		61130		3426		1503
33		3000		62138		3425		1548
34		2931		63126		3413		1590
35		2940		64162		3409		1635
36		2884		65215		3423		1680
37		2873		66269		3456		1722
38		2865		67283		3435		1764
39		2827		68307		3445		1809
40		2826		69307		3419		1853
41		2749		70238		3435		1897
42		2737		71202		3434		1938
43		2740		72134		3441		1980
44		2744		73096		3443		2021
45		2716		74067		3443		2063
46		2640		75007		3449		2106
47		2648		75898		3460		2148
48		2616		76783		3454		2190
49		2611		77700		3462		2231
50		2572		78553		3469		2274
51		2509		79433		3447		2321
52		2541		80400		3476		2368
53		2553		81246		3475		2412
54		2566		82082		3472		2455
55		2521		83010		3462		2496
56		2510		83919		3459		2538
57		2459		84752		3475		2581
58		2443		85583		3473		2623
59		2446		86412		3483		2664
60		2432		87218		3471		2708
61		2413		88074		3473		2750
62		2387		88883		3478		2796
63		2339		89673		3465		2841
64		2377		90584		3457		2889
65		2349		91422		3483		2936
66		2355		92310		3456		2984
67		2323		93193		3447		3030
68		2364		94061		3452		3073
69		2331		94896		3449		3131
70		2321		95826		3439		3182
71		2370		96748		3458		3230
72		2373		97692		3465		3272
73		2349		98585		3451		3313
74		2334		99436		3460		3355
75		2243		100331		3447		3400
76		2245		101151		3452		3445
77		2267		102072		3490		3491
78		2289		102986		3456		3544
79		2283		103876		3463		3589
80		2255		104666		3484		3639
81		2321		105534		3451		3689
82		2307		106461		3479		3739
83		2316		107344		3479		3779
84		2276		108241		3503		3824
85		2269		109186		3469		3875
86		2250		110062		3482		3917
87		2235		110917		3495		3959
88		2178		111815		3489		4000
89		2175		112645		3503		4043
90		2118		113511		3479		4085
91		2067		114292		3481		4128
92		2058		115108		3490		4171
93		2073		115879		3500		4213
94		2039		116591		3483		4254
95		2020		117430		3486		4295
96		2009		118325		3506		4339
97		1980		119076		3498		4385
98		1976		119800		3497		4432
99		1937		120559		3516		4475
100		1903		121254		3480		4521
101		1877		121901		3508		4562
102		1837		122522		3499		4606
103		1814		123209		3501		4647
104		1824		123839		3492		4690
105		1829		124432		3490		4731
106		1846		125175		3486		4773
107		1864		125853		3503		4815
108		1844		126458		3479		4863
109		1824		127141		3513		4909
110		1803		127788		3492		4955
111		1847		128559		3501		4993
112		1815		129169		3500		5033
113		1850		129819		3486		5073
114		1823		130490		3483		5113
115		1789		131137		3488		5156
116		1803		131805		3486		5203
117		1775		132409		3500		5253
118		1783		133153		3494		5294
119		1793		133803		3488		5335
120		1795		134443		3492		5377
121		1753		135039		3497		5419
122		1757		135658		3504		5468
123		1766		136296		3501		5516
124		1787		136924		3497		5562
125		1796		137554		3484		5608
126		1787		138145		3511		5657
127		1819		138818		3486		5703
128		1772		139514		3522		5748
129		1756		140143		3514		5792
130		1784		140812		3516		5839
131		1783		141515		3506		5884
132		1795		142262		3516		5927
133		1765		142930		3494		5972
134		1763		143642		3501		6022
135		1731		144299		3483		6070
136		1711		144985		3494		6123
137		1699		145569		3502		6168
138		1666		146154		3500		6214
139		1685		146693		3511		6259
140		1704		147319		3511		6305
141		1649		147910		3512		6353
142		1709		148588		3504		6400
143		1674		149278		3494		6444
144		1681		149979		3501		6490
145		1692		150737		3515		6535
146		1699		151379		3511		6586
147		1693		152077		3500		6632
148		1678		152750		3477		6680
149		1667		153364		3491		6728
150		1685		154067		3488		6775
151		1677		154781		3505		6830
152		1630		155427		3515		6878
153		1618		156013		3516		6924
154		1638		156591		3491		6969
155		1642		157247		3517		7012
156		1636		157851		3534		7058
157		1655		158558		3530		7102
158		1642		159278		3536		7147
159		1651		159943		3527		7187
160		1689		160615		3539		7231
161		1680		161319		3521		7270
162		1626		161947		3545		7315
163		1624		162627		3529		7357
164		1605		163317		3531		7399
165		1598		163930		3534		7442
166		1595		164566		3519		7485
167		1595		165257		3533		7528
168		1602		165857		3525		7571
169		1569		166487		3527		7616
170		1561		167058		3544		7659
171		1588		167652		3525		7703
172		1578		168168		3534		7750
173		1582		168795		3550		7801
174		1587		169422		3519		7848
175		1583		170065		3544		7897
176		1574		170623		3522		7946
177		1542		171181		3525		7996
178		1569		171679		3522		8043
179		1588		172308		3526		8087
180		1624		173023		3534		8132
181		1621		173674		3538		8176
182		1611		174344		3537		8222
183		1630		174981		3559		8270
184		1599		175663		3534		8316
185		1606		176233		3554		8364
186		1591		176890		3551		8410
187		1599		177538		3545		8453
188		1578		178225		3538		8497
189		1555		178885		3530		8540
190		1531		179508		3543		8584
191		1540		180075		3542		8633
192		1555		180719		3550		8672
193		1517		181369		3558		8709
194		1500		181991		3530		8748
195		1481		182534		3531		8788
196		1461		183102		3528		8828
197		1452		183737		3539		8868
198		1483		184340		3536		8911
199		1470		184941		3526		8953
200		1452		185495		3546		8994
201		1457		186121		3542		9036
202		1444		186640		3518		9077
203		1452		187219		3517		9116
204		1492		187798		3542		9155
205		1471		188418		3538		9195
206		1505		188982		3539		9234
207		1483		189616		3520		9275
208		1474		190121		3536		9314
209		1462		190698		3508		9363
210		1457		191270		3546		9400
211		1464		191919		3530		9439
212		1460		192468		3547		9482
213		1438		193034		3525		9523
214		1455		193572		3542		9560
215		1441		194198		3543		9599
216		1431		194786		3551		9638
217		1459		195363		3552		9685
218		1434		195964		3554		9726
219		1427		196566		3538		9764
220		1415		197149		3550		9805
221		1426		197697		3556		9846
222		1418		198271		3536		9886
223		1396		198815		3533		9928
224		1420		199332		3533		9974
225		1397		199936		3550		10019
226		1404		200477		3540		10066
227		1403		200995		3529		10112
228		1385		201519		3540		10160
229		1435		202145		3568		10205
230		1464		202788		3557		10251
231		1429		203397		3558		10300
232		1454		203916		3555		10347
233		1435		204495		3546		10398
234		1423		205032		3545		10443
235		1418		205627		3529		10489
236		1392		206221		3541		10535
237		1384		206764		3538		10582
238		1399		207342		3546		10628
239		1418		207944		3558		10672
240		1420		208510		3542		10719
241		1386		209062		3541		10764
242		1365		209576		3537		10809
243		1378		210127		3530		10853
244		1364		210618		3522		10900
245		1376		211123		3539		10944
246		1364		211663		3543		10990
247		1368		212232		3553		11034
248		1393		212812		3536		11081
249		1366		213377		3538		11125
250		1345		213946		3576		11170
251		1336		214485		3565		11216
252		1355		214952		3553		11262
253		1364		215444		3560		11308
254		1377		215925		3568		11354
255		1368		216498		3572		11397
256		1353		217066		3550		11441
257		1325		217556		3545		11487
258		1377		218041		3554		11530
259		1352		218582		3550		11573
260		1344		219130		3568		11617
261		1360		219680		3579		11663
262		1399		220230		3541		11708
263		1381		220861		3537		11752
264		1356		221430		3537		11796
265		1351		221993		3548		11840
266		1364		222563		3553		11882
267		1359		223128		3562		11925
268		1361		223711		3542		11967
269		1365		224211		3538		12013
270		1385		224792		3552		12057
271		1375		225325		3541		12101
272		1339		225811		3537		12150
273		1303		226284		3543		12194
274		1308		226779		3572		12239
275		1325		227255		3548		12283
276		1323		227765		3541		12329
277		1326		228239		3542		12379
278		1329		228735		3549		12423
279		1337		229283		3551		12466
280		1332		229809		3532		12509
281		1342		230339		3560		12558
282		1333		230896		3552		12600
283		1334		231414		3554		12647
284		1342		231962		3538		12690
285		1358		232505		3543		12739
286		1380		233123		3538		12783
287		1349		233796		3546		12828
288		1352		234326		3528		12871
289		1346		234878		3547		12914
290		1331		235440		3539		12959
291		1334		235963		3526		13006
292		1307		236464		3541		13049
293		1321		237006		3528		13092
294		1316		237524		3542		13138
295		1315		238027		3536		13181
296		1328		238511		3522		13224
297		1295		239000		3528		13268
298		1272		239436		3531		13315
299		1275		239849		3542		13360
300		1290		240330		3542		13405
301		1301		240794		3544		13449
302		1315		241301		3536		13493
303		1277		241816		3543		13539
304		1309		242322		3547		13588
305		1303		242845		3545		13634
306		1278		243390		3555		13678
307		1320		243926		3547		13725
308		1323		244523		3542		13773
309		1345		245011		3547		13824
310		1373		245627		3556		13864
311		1380		246224		3547		13903
312		1354		246839		3547		13940
313		1338		247357		3549		13981
314		1338		247901		3549		14021
315		1351		248464		3540		14061
316		1298		249012		3531		14110
317		1286		249517		3552		14155
318		1297		250053		3546		14199
319		1267		250545		3538		14242
320		1283		251004		3542		14283
321		1305		251451		3541		14323
322		1298		251900		3542		14368
323		1306		252361		3535		14412
324		1286		252789		3534		14461
325		1335		253342		3533		14502
326		1316		253865		3517		14541
327		1279		254363		3525		14580
328		1273		254831		3535		14621
329		1285		255340		3541		14661
330		1279		255865		3552		14701
331		1251		256314		3555		14741
332		1259		256806		3538		14784
333		1279		257368		3521		14826
334		1271		257904		3529		14869
335		1314		258422		3535		14916
336		1304		258913		3551		14966
337		1297		259436		3544		15011
338		1278		260014		3534		15066
339		1271		260492		3543		15116
340		1262		260981		3561		15164
341		1273		261428		3535		15215
342		1291		261906		3558		15262
343		1302		262386		3553		15310
344		1282		262934		3545		15365
345		1299		263448		3526		15418
346		1314		263963		3577		15465
347		1306		264481		3548		15507
348		1272		265008		3535		15546
349		1262		265513		3537		15585
350		1270		265987		3538		15627
351		1302		266506		3537		15667
352		1312		266991		3531		15707
353		1306		267552		3532		15749
354		1315		268122		3540		15792
355		1326		268661		3543		15831
356		1294		269254		3537		15872
357		1261		269784		3542		15921
358		1266		270311		3558		15960
359		1283		270835		3549		16000
360		1267		271382		3552		16042
361		1271		271860		3523		16082
362		1288		272403		3517		16124
363		1264		272887		3533		16168
364		1252		273396		3538		16214
365		1265		273904		3548		16260
366		1256		274402		3557		16305
367		1240		274864		3533		16360
368		1247		275339		3548		16411
369		1247		275840		3539		16458
370		1237		276357		3535		16506
371		1244		276841		3558		16554
372		1235		277294		3534		16597
373		1238		277739		3552		16641
374		1198		278203		3530		16687
375		1181		278646		3535		16731
376		1214		279112		3546		16776
377		1217		279554		3534		16825
378		1214		280039		3529		16874
379		1190		280500		3541		16920
380		1199		280989		3546		16960
381		1193		281440		3540		17002
382		1174		281893		3557		17047
383		1177		282357		3535		17091
384		1157		282770		3537		17138
385		1163		283224		3541		17187
386		1185		283668		3552		17240
387		1181		284086		3547		17288
388		1192		284546		3523		17338
389		1203		284968		3532		17386
390		1231		285441		3530		17438
391		1245		285975		3558		17497
392		1236		286445		3552		17548
393		1231		286959		3547		17601
394		1225		287515		3538		17661
395		1230		288002		3552		17724
396		1199		288456		3531		17786
397		1219		288945		3545		17845
398		1201		289422		3539		17902
399		1229		289888		3539		17948
400		1235		290431		3532		17994
401		1220		290884		3535		18044
402		1219		291348		3539		18096
403		1234		291855		3525		18143
404		1233		292366		3541		18195
405		1225		292890		3554		18243
406		1224		293371		3540		18288
407		1205		293890		3549		18331
408		1208		294360		3553		18377
409		1223		294797		3539		18423
410		1217		295330		3555		18472
411		1209		295853		3555		18516
412		1177		296291		3553		18568
413		1154		296747		3536		18616
414		1149		297222		3524		18660
415		1151		297648		3525		18708
416		1134		298060		3521		18756
417		1156		298486		3545		18807
418		1138		298909		3543		18856
419		1146		299429		3527		18904
420		1096		299877		3526		18949
421		1116		300295		3550		18992
422		1131		300683		3530		19036
423		1117		301092		3518		19081
424		1158		301548		3546		19126
425		1171		302087		3532		19169
426		1190		302555		3542		19217
427		1171		303010		3537		19264
428		1170		303459		3537		19305
429		1188		303866		3544		19348
430		1187		304366		3548		19387
431		1211		304820		3533		19429
432		1185		305262		3534		19473
433		1199		305717		3543		19523
434		1224		306194		3549		19572
435		1213		306731		3540		19619
436		1215		307257		3547		19668
437		1211		307720		3549		19718
438		1226		308335		3544		19767
439		1235		308844		3549		19818
440		1261		309431		3554		19864
441		1237		309984		3554		19911
442		1207		310497		3536		19964
443		1214		311000		3553		20016
444		1184		311470		3563		20062
445		1191		311921		3534		20112
446		1153		312362		3554		20163
447		1227		312860		3565		20211
448		1230		313374		3548		20256
449		1219		313904		3534		20297
450		1216		314422		3522		20342
451		1190		314882		3528		20387
452		1166		315331		3523		20427
453		1155		315786		3543		20470
454		1179		316306		3533		20513
455		1183		316764		3542		20564
456		1165		317288		3547		20617
457		1184		317752		3549		20664
458		1215		318261		3542		20704
459		1217		318750		3535		20744
460		1209		319210		3547		20786
461		1195		319735		3525		20827
462		1202		320257		3542		20866
463		1198		320864		3534		20906
464		1210		321365		3535		20949
465		1242		321939		3551		20988
466		1223		322444		3546		21030
467		1229		322973		3551		21074
468		1225		323485		3543		21117
469		1206		323978		3549		21161
470		1258		324434		3549		21207
471		1247		324956		3539		21257
472		1290		325484		3527		21301
473		1242		326077		3545		21342
474		1238		326606		3540		21385
475		1242		327070		3543		21429
476		1212		327565		3562		21474
477		1201		328041		3545		21518
478		1221		328530		3536		21565
479		1209		329090		3527		21609
480		1198		329557		3543		21657
481		1197		330039		3541		21700
482		1165		330529		3533		21745
483		1176		331005		3539		21790
484		1189		331520		3519		21836
485		1189		331976		3520		21880
486		1208		332486		3523		21924
487		1169		332937		3544		21971
488		1196		333474		3533		22015
489		1179		333939		3515		22061
490		1186		334478		3511		22107
491		1163		335022		3524		22153
492		1164		335472		3531		22203
493		1158		335927		3539		22248
494		1178		336430		3516		22292
495		1164		336958		3525		22337
496		1159		337421		3518		22390
497		1158		337888		3539		22435
498		1109		338300		3526		22485
499		1128		338758		3534		22534
500		1099		339256		3540		22579
501		1124		339695		3528		22622
502		1121		340132		3548		22667
503		1106		340542		3545		22711
504		1105		340917		3522		22756
505		1101		341329		3538		22804
506		1072		341705		3546		22849
507		1063		342118		3542		22893
508		1102		342526		3531		22941
509		1074		342940		3534		22987
510		1079		343381		3540		23034
511		1103		343802		3531		23082
512		1081		344312		3551		23120
513		1101		344737		3543		23160
514		1100		345137		3549		23203
515		1092		345558		3526		23244
516		1085		346012		3532		23284
517		1055		346441		3534		23324
518		1071		346861		3519		23366
519		1058		347257		3540		23412
520		1042		347621		3538		23454
521		1089		348047		3539		23498
522		1092		348526		3540		23538
523		1110		348961		3533		23584
