# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		4943		2379		1709
1		3976		4636		1638
2		3810		6792		1654
3		3735		8929		1710
4		3729		11052		1720
5		3677		13182		1736
6		3629		15295		1721
7		3650		17393		1732
8		3641		19479		1727
9		3622		21574		1702
10		3573		23667		1715
11		3555		25740		1712
12		3517		27767		1745
13		3470		29806		1736
14		3423		31843		1785
15		3409		33835		1753
16		3429		35838		1744
17		3403		37821		1743
18		3380		39828		1743
19		3364		41811		1740
20		3376		43771		1756
21		3375		45772		1757
22		3356		47731		1800
23		3364		49695		1790
24		3420		51655		1783
25		3373		53631		1809
26		3352		55608		1796
27		3371		57567		1775
28		3402		59537		1781
29		3308		61503		1775
30		3292		63449		1764
31		3302		65419		1763
32		3309		67361		1760
33		3286		69315		1775
34		3286		71248		1774
35		3284		73179		1763
36		3254		75088		1761
37		3247		77025		1760
38		3270		78952		1773
39		3256		80888		1781
40		3248		82785		1759
41		3305		84702		1762
42		3242		86631		1791
43		3209		88543		1801
44		3245		90463		1805
45		3257		92366		1798
46		3235		94271		1747
47		3219		96173		1762
48		3249		98100		1769
49		3198		100035		1768
50		3195		101908		1763
51		3157		103751		1774
52		3158		105607		1791
53		3100		107453		1792
54		3110		109287		1775
55		3123		111130		1789
56		3096		112988		1791
57		3079		114806		1764
58		3048		116616		1802
59		3057		118425		1780
60		3009		120206		1779
61		3017		122012		1797
62		3023		123797		1781
63		3051		125585		1785
64		3041		127398		1768
65		2970		129180		1792
66		2976		130935		1757
67		2923		132684		1770
68		2845		134395		1789
69		2815		136107		1775
70		2815		137804		1788
71		2803		139475		1776
72		2759		141166		1798
73		2728		142807		1781
74		2737		144443		1786
75		2690		146051		1776
76		2718		147688		1786
77		2698		149335		1774
78		2688		150968		1777
79		2656		152590		1779
80		2662		154198		1792
81		2655		155822		1795
82		2673		157441		1795
83		2652		159064		1785
84		2642		160638		1805
85		2657		162220		1796
86		2650		163830		1781
87		2676		165462		1797
88		2671		167096		1793
89		2652		168685		1780
90		2648		170279		1782
91		2622		171833		1793
92		2635		173400		1780
93		2638		174976		1773
94		2635		176552		1791
95		2670		178132		1797
96		2673		179740		1791
97		2668		181339		1797
98		2633		182930		1792
99		2636		184526		1788
100		2646		186118		1770
101		2633		187698		1799
102		2611		189266		1785
103		2601		190838		1791
104		2583		192371		1777
105		2580		193926		1778
106		2557		195436		1794
107		2582		196953		1784
108		2588		198493		1773
109		2558		200029		1794
110		2576		201570		1787
111		2595		203127		1777
112		2614		204715		1792
113		2623		206267		1796
114		2614		207839		1771
115		2619		209408		1760
116		2643		210973		1771
117		2669		212537		1731
118		2637		214135		1758
119		2648		215705		1787
120		2609		217274		1770
121		2593		218811		1778
122		2564		220350		1779
123		2572		221859		1782
124		2516		223351		1775
125		2543		224862		1780
126		2560		226365		1776
127		2543		227896		1782
128		2555		229419		1766
129		2526		230919		1796
130		2532		232407		1768
131		2544		233901		1798
132		2525		235399		1804
133		2535		236865		1802
134		2478		238342		1798
135		2465		239797		1806
136		2467		241236		1811
137		2468		242689		1814
138		2465		244156		1793
139		2442		245592		1793
140		2467		247032		1813
141		2444		248464		1826
142		2423		249901		1825
143		2407		251323		1805
144		2402		252737		1822
145		2444		254191		1808
146		2432		255624		1788
147		2431		257073		1797
148		2408		258496		1808
149		2408		259896		1799
150		2370		261309		1815
151		2399		262715		1794
152		2387		264134		1819
153		2376		265512		1809
154		2361		266880		1793
155		2340		268256		1815
156		2354		269625		1803
157		2336		270985		1802
158		2353		272356		1784
159		2371		273762		1785
160		2395		275166		1790
161		2397		276569		1785
162		2400		277971		1799
163		2371		279339		1793
164		2350		280712		1831
165		2351		282092		1806
166		2363		283483		1794
167		2345		284867		1817
168		2374		286240		1813
169		2353		287626		1818
170		2356		288991		1830
171		2341		290376		1810
172		2370		291745		1819
173		2347		293113		1814
174		2335		294453		1825
175		2323		295810		1829
176		2315		297146		1815
177		2313		298485		1789
178		2311		299798		1804
179		2312		301119		1812
180		2335		302472		1799
181		2343		303838		1795
182		2344		305198		1795
183		2346		306572		1808
184		2349		307960		1808
185		2345		309328		1814
186		2319		310682		1806
187		2315		312027		1820
188		2340		313368		1796
189		2314		314699		1803
190		2341		316042		1801
191		2348		317430		1793
192		2329		318761		1806
193		2320		320085		1797
194		2336		321404		1790
195		2304		322755		1813
196		2310		324077		1799
197		2362		325429		1802
198		2336		326778		1813
199		2326		328116		1782
200		2342		329483		1795
201		2389		330861		1798
202		2370		332220		1808
203		2389		333612		1800
204		2359		334990		1810
205		2352		336381		1784
206		2350		337732		1785
207		2350		339109		1777
208		2344		340487		1802
209		2376		341863		1803
210		2361		343235		1800
211		2372		344607		1790
212		2389		346012		1801
213		2373		347388		1810
214		2330		348743		1817
215		2330		350087		1812
216		2334		351473		1805
217		2347		352832		1812
218		2342		354196		1814
219		2346		355555		1818
220		2327		356907		1801
221		2350		358235		1809
222		2322		359564		1808
223		2316		360883		1810
224		2332		362220		1825
225		2357		363563		1806
226		2343		364941		1806
227		2323		366280		1792
228		2305		367614		1793
229		2304		368942		1799
230		2313		370262		1844
231		2312		371579		1805
232		2278		372887		1795
233		2299		374215		1812
234		2312		375545		1810
235		2318		376875		1789
236		2325		378199		1818
237		2316		379523		1806
238		2320		380846		1819
239		2274		382141		1799
240		2267		383406		1806
241		2263		384683		1780
242		2292		385991		1794
243		2280		387305		1796
244		2292		388640		1796
245		2274		389948		1796
246		2283		391260		1797
247		2256		392578		1823
248		2266		393897		1813
249		2288		395194		1817
250		2268		396491		1790
251		2272		397782		1805
252		2246		399049		1810
253		2247		400292		1799
254		2239		401556		1811
255		2228		402803		1801
256		2238		404050		1794
257		2208		405289		1808
258		2183		406506		1819
259		2188		407717		1828
260		2171		408910		1822
261		2183		410106		1813
262		2193		411301		1833
263		2193		412492		1798
264		2167		413717		1817
265		2159		414901		1811
266		2155		416065		1805
267		2153		417246		1831
