# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		8941		4272		3155
1		8124		8003		3197
2		7453		11422		3279
3		7046		14445		3376
4		6680		17338		3399
5		6258		19979		3397
6		5944		22387		3372
7		5658		24673		3346
8		5329		26803		3346
9		5169		28896		3350
10		5033		30878		3389
11		4876		32875		3397
12		4622		34674		3377
13		4498		36434		3392
14		4355		38169		3410
15		4173		39730		3411
16		4092		41252		3449
17		4037		42664		3422
18		3933		44048		3392
19		3789		45521		3374
20		3724		46873		3425
21		3609		48264		3413
22		3558		49525		3450
23		3442		50779		3451
24		3364		52051		3453
25		3331		53142		3468
26		3256		54256		3460
27		3195		55261		3464
28		3146		56354		3432
29		3145		57488		3459
30		3137		58573		3472
31		3000		59762		3481
32		2993		60830		3495
33		2958		61787		3501
34		2960		62773		3500
35		2934		63775		3455
36		2878		64768		3449
37		2854		65686		3438
38		2847		66698		3449
39		2833		67770		3445
40		2765		68863		3458
41		2721		69840		3410
42		2681		70752		3429
43		2641		71701		3439
44		2675		72621		3463
45		2630		73601		3429
46		2624		74470		3457
47		2650		75431		3445
48		2675		76368		3459
49		2596		77289		3436
50		2573		78181		3433
51		2573		79115		3444
52		2581		80063		3455
53		2533		80950		3449
54		2478		81881		3434
55		2458		82785		3431
56		2464		83651		3434
57		2437		84553		3455
58		2421		85454		3455
59		2429		86355		3437
60		2350		87190		3434
61		2362		87987		3463
62		2275		88792		3448
63		2302		89625		3441
64		2311		90512		3444
65		2317		91362		3459
66		2362		92236		3449
67		2311		93121		3465
68		2268		93941		3459
69		2254		94736		3464
70		2245		95516		3455
71		2287		96297		3423
72		2275		97143		3432
73		2272		98029		3449
74		2262		98912		3456
75		2254		99779		3472
76		2270		100623		3500
77		2215		101455		3477
78		2216		102277		3471
79		2183		103111		3469
80		2181		103919		3454
81		2131		104755		3459
82		2133		105522		3460
83		2097		106385		3478
84		2070		107177		3449
85		2086		107994		3450
86		2045		108714		3458
87		2056		109406		3479
88		2024		110071		3466
89		2005		110844		3468
90		1999		111497		3446
91		2011		112292		3470
92		2036		113074		3476
93		2014		113868		3467
94		2006		114641		3475
95		1995		115389		3463
96		1975		116062		3458
97		1965		116772		3482
98		1955		117499		3480
99		1917		118147		3480
100		1883		118747		3441
101		1967		119408		3459
102		1967		120177		3466
103		1954		120900		3459
104		1945		121640		3467
105		1906		122304		3479
106		1926		122955		3487
107		1904		123615		3469
108		1926		124292		3473
109		1919		125083		3470
110		1965		125810		3471
111		1911		126478		3456
112		1936		127209		3455
113		1933		127901		3459
114		1929		128645		3459
115		1883		129355		3455
116		1837		130054		3470
117		1829		130697		3472
118		1843		131369		3479
119		1866		132019		3479
120		1866		132678		3456
121		1861		133361		3484
122		1864		134047		3473
123		1857		134737		3469
124		1858		135347		3475
125		1846		136050		3466
126		1856		136725		3482
127		1855		137400		3485
128		1846		138018		3464
129		1842		138739		3463
130		1888		139431		3473
131		1870		140117		3468
132		1834		140761		3491
133		1810		141383		3466
134		1804		141991		3463
135		1839		142608		3477
136		1810		143266		3460
137		1826		144031		3466
138		1839		144690		3470
139		1818		145346		3457
140		1838		146083		3476
141		1769		146749		3455
142		1807		147394		3485
143		1826		148040		3464
144		1821		148654		3484
145		1826		149310		3482
146		1824		149942		3453
147		1827		150587		3468
148		1822		151254		3442
149		1803		151904		3428
150		1801		152544		3457
151		1770		153176		3462
152		1794		153867		3482
153		1781		154514		3488
154		1823		155197		3465
155		1777		155889		3470
156		1758		156512		3459
157		1769		157158		3478
158		1724		157768		3471
159		1719		158420		3468
160		1705		159039		3456
161		1735		159648		3473
162		1706		160313		3439
163		1682		160922		3448
164		1690		161520		3454
165		1705		162206		3469
166		1734		162775		3475
167		1702		163422		3455
168		1726		164111		3454
169		1713		164819		3455
170		1745		165512		3457
171		1681		166080		3463
172		1647		166655		3466
173		1669		167232		3467
174		1665		167911		3477
175		1669		168576		3479
176		1685		169212		3470
177		1665		169911		3458
178		1673		170502		3449
179		1659		171118		3454
180		1682		171753		3469
181		1665		172377		3479
182		1640		172978		3478
183		1671		173574		3471
184		1679		174229		3479
185		1650		174832		3440
186		1659		175492		3455
187		1658		176069		3462
188		1670		176716		3452
189		1649		177302		3442
190		1640		177937		3460
191		1686		178544		3452
192		1672		179170		3457
193		1655		179759		3477
194		1635		180381		3456
195		1631		180941		3454
196		1605		181507		3459
197		1617		182209		3458
198		1633		182789		3455
199		1603		183400		3455
200		1610		183898		3458
201		1585		184421		3465
202		1558		184986		3455
203		1559		185553		3453
204		1581		186096		3460
205		1610		186693		3477
206		1559		187281		3451
207		1516		187856		3467
208		1488		188337		3463
209		1482		188871		3462
210		1456		189381		3465
211		1432		189872		3476
212		1457		190310		3462
213		1495		190839		3463
214		1536		191446		3461
215		1551		191987		3470
216		1556		192554		3473
217		1494		193123		3460
218		1484		193733		3449
219		1456		194241		3456
220		1462		194700		3445
221		1471		195285		3447
222		1466		195837		3459
223		1481		196372		3473
224		1510		196970		3458
225		1469		197520		3463
226		1460		198044		3442
227		1450		198616		3440
228		1451		199104		3450
229		1455		199611		3460
230		1412		200126		3459
231		1431		200574		3472
232		1439		201090		3450
233		1445		201583		3464
234		1466		202058		3452
235		1454		202566		3468
236		1471		203068		3457
237		1501		203595		3452
238		1485		204119		3436
239		1493		204682		3459
240		1503		205247		3451
241		1507		205819		3472
242		1521		206383		3425
243		1555		206953		3452
244		1536		207500		3447
245		1527		208043		3442
246		1527		208625		3446
247		1536		209258		3423
248		1516		209885		3434
249		1537		210547		3457
