# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped		ExecutionTime 
0		488208		60481		50560		2456
1		316558		109088		47043		3785
2		233075		144807		47459		4782
3		193741		171378		47513		5615
4		174008		192304		47576		6443
5		160582		209747		47608		7271
6		152030		223833		47640		8067
7		146211		235636		47727		8786
8		142423		245553		47717		9502
9		138888		253808		47738		10214
10		135235		258355		47703		10910
11		133069		261712		47722		11640
12		131238		264342		47693		12350
13		129963		266450		47699		13053
14		129031		268102		47666		13775
15		128547		269510		47700		14486
16		128148		270739		47701		15218
17		127718		271857		47746		15964
18		127420		272862		47739		16727
19		127125		273692		47775		17496
20		126929		274513		47709		18905
21		126698		275227		47734		19596
22		126464		275850		47723		20323
23		126287		276362		47734		21027
24		126156		276815		47725		21716
25		126115		277224		47714		22417
26		126071		277622		47707		23123
27		125988		278011		47713		23814
28		125941		278374		47716		24512
29		125855		278690		47702		25208
30		125815		279007		47677		25907
31		125772		279283		47677		26615
32		125776		279551		47701		27305
33		125757		279793		47705		28011
34		125664		280023		47678		28719
35		125604		280243		47687		29424
36		125533		280432		47697		30130
37		125497		280603		47700		30820
38		125463		280749		47707		31510
39		125432		280907		47702		32218
40		125406		281034		47718		32962
41		125406		281162		47699		33758
42		125366		281286		47700		34503
43		125317		281381		47687		35212
44		125302		281469		47688		35936
45		125288		281548		47692		36653
46		125264		281636		47699		37353
47		125249		281719		47691		38057
48		125231		281796		47699		38754
49		125203		281873		47685		39445
50		125196		281942		47695		40153
51		125179		282002		47681		40848
52		125148		282063		47690		41544
53		125136		282122		47686		42240
54		125132		282168		47687		42934
55		125116		282211		47693		43660
56		125121		282257		47692		44410
57		125113		282305		47692		45138
58		125118		282348		47681		45825
59		125112		282392		47677		46528
60		125096		282433		47675		47283
61		125095		282471		47686		47980
62		125101		282516		47682		48679
63		125092		282571		47669		49393
64		125084		282622		47670		50090
65		125063		282675		47672		50794
66		125053		282726		47671		51483
67		125055		282768		47671		52191
68		125038		282809		47673		52882
69		125039		282851		47667		53575
70		125045		282914		47668		54263
71		125029		282965		47676		54984
72		125022		283015		47676		55690
73		125019		283046		47679		56380
74		125017		283077		47681		57078
75		125013		283107		47688		57781
76		125014		283138		47687		58497
77		124995		283166		47692		59197
78		124996		283195		47696		59898
79		124998		283219		47692		60603
80		125001		283247		47689		61303
81		124994		283264		47692		61998
82		124988		283285		47692		62707
83		124987		283308		47693		63391
84		124985		283329		47695		64098
85		124982		283350		47692		64794
86		124977		283367		47693		65478
87		124978		283381		47690		66190
88		124984		283402		47690		66899
89		124975		283416		47691		67595
90		124969		283427		47696		68284
91		124967		283446		47693		68969
92		124972		283461		47693		69653
93		124965		283478		47690		70357
94		124979		283496		47689		71027
95		124974		283505		47691		71704
96		124977		283521		47691		72397
97		124981		283532		47694		73113
98		124970		283547		47693		73789
99		124966		283553		47693		74468
100		124965		283566		47698		75154
101		124959		283581		47696		75822
102		124957		283589		47694		76504
103		124957		283603		47694		77176
104		124955		283613		47694		77862
105		124953		283624		47694		78596
106		124948		283632		47698		79270
107		124949		283640		47698		79941
108		124948		283652		47699		80611
109		124952		283665		47701		81298
110		124939		283678		47700		81971
111		124934		283690		47702		82702
112		124931		283697		47703		83389
113		124932		283707		47702		84070
114		124932		283714		47701		84748
115		124936		283724		47703		85485
116		124934		283732		47705		86200
117		124933		283737		47705		86890
118		124931		283741		47702		87627
119		124931		283743		47704		88374
120		124930		283748		47706		89079
121		124926		283751		47703		89776
122		124923		283758		47701		90476
123		124926		283764		47701		91161
124		124928		283774		47704		91856
125		124922		283779		47703		92562
126		124922		283781		47703		93272
127		124937		283797		47697		93979
128		124930		283811		47693		94703
129		124922		283819		47695		95408
130		124924		283824		47696		96120
131		124924		283832		47694		96840
132		124925		283840		47695		97546
133		124922		283846		47695		98257
134		124919		283852		47697		98960
135		124924		283861		47695		99655
136		124920		283870		47693		100362
137		124921		283884		47696		101057
138		124920		283901		47695		101752
139		124913		283916		47695		102452
140		124910		283921		47697		103142
141		124911		283928		47700		103837
142		124924		283944		47698		104532
143		124919		283951		47701		105223
144		124920		283957		47699		105905
145		124924		283972		47701		106600
146		124930		283981		47700		107297
147		124931		283987		47701		107999
148		124922		283995		47701		108702
149		124923		284002		47699		109421
150		124918		284009		47700		110126
151		124915		284015		47700		110831
152		124917		284019		47697		111531
153		124917		284023		47698		112244
154		124909		284027		47699		112949
155		124911		284032		47699		113679
156		124906		284033		47701		114388
157		124906		284037		47702		115087
158		124904		284039		47703		115794
159		124900		284043		47704		116485
160		124901		284044		47704		117194
161		124908		284051		47700		117907
162		124900		284059		47702		118619
163		124898		284063		47702		119320
164		124898		284069		47704		120018
165		124896		284071		47705		120715
166		124905		284074		47704		121406
167		124901		284083		47703		122125
168		124900		284085		47703		122817
169		124897		284090		47704		123509
170		124897		284097		47702		124210
171		124894		284099		47702		124910
172		124891		284102		47703		125602
173		124891		284109		47704		126318
174		124893		284112		47705		127018
175		124890		284114		47705		127716
176		124890		284114		47705		128426
177		124890		284114		47705		129127
178		124891		284116		47704		129822
179		124891		284118		47703		130518
180		124890		284120		47703		131213
181		124893		284122		47701		131904
182		124893		284124		47701		132611
183		124892		284125		47703		133307
184		124892		284125		47703		134009
185		124892		284125		47703		134703
186		124891		284126		47704		135394
187		124889		284127		47705		136090
188		124889		284127		47705		136783
189		124889		284127		47705		137480
190		124889		284127		47705		138175
191		124889		284127		47705		138872
192		124888		284128		47706		139572
193		124886		284130		47707		140283
194		124885		284131		47706		140978
195		124885		284131		47706		141674
196		124885		284131		47706		142364
197		124883		284132		47707		143107
198		124882		284133		47708		143815
199		124881		284134		47708		144520
200		124881		284134		47708		145227
201		124880		284135		47707		145921
202		124880		284135		47707		146626
203		124879		284136		47706		147384
204		124878		284137		47706		148103
205		124880		284139		47705		148842
206		124879		284141		47704		149542
207		124879		284141		47704		150307
208		124878		284143		47703		151073
209		124877		284144		47703		151767
210		124874		284145		47703		152472
211		124872		284146		47702		153179
212		124871		284147		47702		153888
213		124871		284147		47702		154610
214		124870		284148		47702		155352
215		124870		284148		47702		156065
216		124870		284148		47702		156769
217		124870		284148		47702		157465
218		124870		284149		47704		158165
219		124870		284149		47704		158871
220		124870		284149		47704		159560
221		124870		284149		47704		160261
222		124870		284149		47704		160953
223		124870		284149		47704		161662
224		124872		284155		47704		162377
225		124868		284157		47704		163103
226		124867		284158		47704		163795
227		124867		284158		47704		164502
228		124868		284160		47705		165212
229		124868		284160		47705		165919
230		124868		284160		47705		166616
231		124868		284160		47705		167318
232		124867		284161		47706		168026
233		124867		284161		47706		168730
234		124867		284161		47706		169421
235		124867		284161		47706		170119
236		124867		284161		47706		170817
237		124867		284161		47706		171509
238		124867		284161		47706		172213
239		124866		284162		47706		172907
240		124866		284162		47706		173644
241		124866		284162		47706		174342
242		124865		284163		47706		175042
243		124865		284163		47706		175723
244		124865		284163		47706		176419
245		124865		284163		47706		177141
246		124865		284163		47706		177888
247		124864		284164		47706		178600
248		124864		284164		47706		179304
249		124864		284164		47706		180014
250		124864		284164		47706		180709
251		124864		284164		47706		181414
252		124863		284165		47704		182121
253		124862		284166		47702		182822
254		124862		284166		47702		183520
255		124862		284166		47702		184223
256		124862		284167		47703		184914
257		124862		284167		47703		185609
258		124862		284167		47703		186309
259		124862		284167		47703		187011
260		124862		284167		47703		187695
261		124862		284167		47703		188406
262		124861		284168		47704		189114
263		124861		284168		47704		189818
264		124861		284168		47704		190524
265		124861		284168		47704		191232
266		124861		284168		47704		191936
267		124861		284168		47704		192644
268		124861		284168		47704		193356
269		124861		284168		47704		194068
270		124860		284169		47705		194779
271		124860		284169		47705		195475
272		124860		284169		47705		196177
273		124860		284169		47705		196877
274		124860		284169		47705		197569
275		124859		284170		47704		198275
276		124858		284171		47705		198976
277		124858		284171		47705		199673
278		124855		284173		47707		200374
279		124855		284173		47707		201081
280		124855		284173		47707		201777
281		124855		284173		47707		202483
282		124855		284173		47707		203186
283		124854		284174		47707		203872
284		124854		284174		47707		204566
285		124853		284175		47706		205268
286		124853		284175		47706		205970
287		124852		284176		47707		206674
288		124852		284176		47707		207379
289		124852		284176		47707		208127
290		124852		284176		47707		208835
291		124852		284176		47707		209533
292		124852		284176		47707		210250
293		124852		284176		47707		210958
294		124852		284176		47707		211655
295		124852		284176		47707		212405
296		124852		284176		47707		213109
297		124852		284176		47707		213800
298		124851		284177		47707		214503
299		124851		284177		47707		215234
300		124851		284179		47707		215945
301		124852		284180		47707		216665
302		124851		284181		47707		217371
303		124851		284181		47707		218086
304		124852		284183		47707		218795
305		124851		284185		47707		219500
306		124852		284186		47707		220208
307		124851		284189		47707		220922
308		124851		284189		47707		221626
309		124851		284192		47708		222337
310		124851		284195		47708		223037
311		124849		284198		47709		223727
312		124849		284200		47709		224423
313		124849		284202		47709		225137
314		124849		284203		47708		225835
315		124848		284205		47708		226532
316		124849		284206		47709		227243
317		124849		284206		47709		227946
318		124849		284208		47709		228658
319		124849		284209		47708		229365
320		124848		284211		47708		230078
321		124848		284213		47708		230773
322		124850		284216		47707		231479
323		124849		284218		47707		232196
324		124850		284219		47708		232907
325		124850		284219		47708		233608
326		124850		284219		47708		234314
327		124850		284221		47708		235013
328		124850		284223		47708		235700
329		124849		284226		47709		236401
330		124848		284228		47710		237105
331		124848		284228		47710		237821
332		124848		284228		47710		238548
333		124848		284228		47710		239248
334		124847		284230		47710		239937
335		124847		284230		47710		240644
336		124846		284231		47710		241346
337		124846		284231		47710		242053
338		124845		284232		47708		242768
339		124845		284232		47708		243482
340		124845		284232		47708		244191
341		124845		284232		47708		244889
342		124845		284232		47708		245592
343		124845		284232		47708		246301
344		124845		284232		47708		247006
345		124845		284232		47708		247699
346		124845		284232		47708		248408
347		124845		284232		47708		249116
348		124845		284232		47708		249814
349		124845		284232		47708		250531
350		124845		284232		47708		251241
351		124845		284232		47708		251948
352		124845		284232		47708		252648
353		124845		284232		47708		253353
354		124845		284232		47708		254057
355		124845		284232		47708		254751
356		124845		284232		47708		255456
357		124845		284232		47708		256183
358		124845		284232		47708		256880
359		124845		284232		47708		257580
360		124844		284233		47709		258294
361		124844		284233		47709		258988
362		124844		284233		47709		259682
363		124844		284233		47709		260391
364		124844		284233		47709		261091
365		124844		284233		47709		261792
366		124844		284233		47709		262495
367		124843		284234		47707		263196
368		124843		284234		47707		263884
369		124843		284234		47707		264581
370		124843		284234		47707		265296
371		124843		284234		47707		265996
372		124843		284234		47707		266703
373		124843		284234		47707		267405
374		124843		284234		47707		268144
375		124843		284234		47707		268853
376		124843		284234		47707		269558
377		124843		284234		47707		270268
378		124843		284234		47707		270976
379		124843		284234		47707		271674
380		124843		284234		47707		272434
381		124843		284234		47707		273145
382		124843		284234		47707		273837
383		124843		284234		47707		274534
384		124843		284234		47707		275248
385		124843		284234		47707		275949
386		124843		284234		47707		276704
387		124843		284234		47707		277431
388		124843		284234		47707		278142
389		124843		284234		47707		278854
390		124843		284234		47707		279566
391		124843		284234		47707		280288
392		124843		284234		47707		281006
393		124843		284234		47707		281721
394		124843		284234		47707		282442
395		124843		284234		47707		283161
396		124843		284234		47707		283867
397		124843		284234		47707		284579
398		124843		284234		47707		285298
399		124843		284234		47707		286007
