# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		3737		2255		1210
1		3565		4138		1321
2		3407		5933		1393
3		3339		7638		1433
4		3281		9287		1456
5		3250		10899		1472
6		3183		12493		1485
7		3129		14039		1506
8		3071		15514		1526
9		3030		16937		1539
10		3005		18328		1575
11		2985		19689		1575
12		2952		21047		1572
13		2920		22381		1593
14		2903		23697		1576
15		2881		24990		1590
16		2849		26249		1600
17		2834		27502		1604
18		2833		28742		1611
19		2810		29978		1612
20		2779		31206		1608
21		2773		32382		1606
22		2752		33550		1600
23		2732		34708		1622
24		2720		35843		1629
25		2711		36958		1641
26		2702		38069		1638
27		2700		39177		1622
28		2692		40293		1622
29		2669		41382		1627
30		2668		42441		1623
31		2662		43501		1628
32		2655		44562		1628
33		2640		45608		1630
34		2629		46645		1632
35		2630		47665		1639
36		2623		48684		1638
37		2619		49690		1641
38		2612		50698		1633
39		2605		51691		1644
40		2601		52674		1639
41		2605		53647		1639
42		2593		54621		1639
43		2593		55584		1641
44		2592		56543		1640
45		2591		57509		1641
46		2588		58477		1641
47		2591		59450		1647
48		2588		60423		1647
49		2590		61398		1640
50		2589		62368		1638
51		2589		63339		1638
52		2587		64305		1634
53		2584		65273		1637
54		2580		66235		1634
55		2579		67198		1637
56		2575		68156		1640
57		2575		69108		1639
58		2575		70059		1634
59		2573		71012		1633
60		2572		71961		1634
61		2573		72910		1637
62		2569		73855		1632
63		2570		74797		1637
64		2569		75738		1635
65		2569		76675		1633
66		2567		77615		1636
67		2568		78551		1634
68		2566		79490		1634
69		2562		80427		1640
70		2563		81367		1644
71		2560		82307		1642
72		2561		83253		1642
73		2556		84192		1641
74		2554		85121		1640
75		2552		86056		1637
76		2555		86982		1638
77		2553		87912		1639
78		2551		88841		1637
79		2549		89765		1638
80		2548		90688		1639
81		2545		91609		1641
82		2547		92531		1638
83		2547		93452		1641
84		2546		94373		1637
85		2546		95290		1638
86		2545		96208		1638
87		2544		97121		1639
88		2543		98034		1639
89		2540		98946		1640
90		2538		99853		1641
91		2538		100759		1641
92		2538		101665		1641
93		2537		102570		1640
94		2537		103475		1641
95		2537		104381		1641
96		2537		105287		1641
97		2537		106193		1641
98		2537		107099		1641
99		2537		108005		1641
100		2537		108910		1641
101		2537		109815		1642
102		2539		110723		1641
103		2537		111634		1638
104		2538		112540		1640
105		2538		113445		1639
106		2536		114349		1640
107		2534		115245		1641
108		2533		116144		1640
109		2531		117040		1641
110		2530		117936		1641
111		2529		118829		1643
112		2528		119718		1641
113		2527		120607		1642
114		2526		121494		1641
115		2527		122382		1642
116		2526		123267		1640
117		2529		124155		1642
118		2526		125039		1640
119		2525		125920		1640
120		2525		126798		1640
121		2524		127677		1642
122		2523		128554		1642
123		2523		129428		1642
124		2523		130302		1642
125		2523		131176		1642
126		2523		132052		1641
127		2523		132930		1643
128		2523		133808		1643
129		2523		134686		1643
130		2524		135563		1645
131		2524		136439		1645
132		2524		137315		1645
133		2524		138193		1645
134		2521		139069		1644
135		2520		139943		1644
136		2520		140815		1644
137		2519		141688		1646
138		2519		142560		1644
139		2519		143432		1646
140		2519		144303		1643
141		2518		145175		1645
142		2517		146045		1644
143		2517		146914		1645
144		2517		147783		1644
145		2517		148652		1645
146		2517		149521		1644
147		2517		150390		1645
148		2517		151259		1644
149		2517		152128		1645
150		2517		152997		1644
151		2517		153866		1645
152		2517		154735		1644
153		2517		155607		1645
154		2517		156478		1644
155		2517		157349		1645
156		2517		158220		1644
157		2517		159091		1645
158		2517		159962		1644
159		2517		160833		1645
160		2518		161706		1644
161		2518		162578		1644
162		2518		163450		1644
163		2518		164322		1644
164		2518		165194		1644
165		2516		166065		1645
166		2517		166938		1646
167		2515		167806		1644
168		2515		168672		1644
169		2514		169539		1645
170		2514		170404		1646
171		2514		171268		1646
172		2514		172132		1646
173		2514		172996		1646
174		2514		173860		1646
175		2514		174724		1646
176		2514		175588		1646
177		2514		176452		1646
178		2514		177316		1646
179		2514		178180		1646
180		2514		179044		1646
181		2514		179908		1646
182		2514		180772		1646
183		2514		181636		1646
184		2514		182500		1646
185		2514		183364		1646
186		2514		184228		1646
187		2514		185092		1646
188		2514		185956		1646
189		2514		186820		1646
190		2514		187684		1646
191		2513		188547		1647
192		2513		189409		1647
193		2513		190271		1647
194		2513		191133		1647
195		2513		191995		1647
196		2513		192857		1647
197		2513		193719		1647
198		2513		194581		1647
199		2513		195443		1647
200		2513		196305		1647
201		2513		197167		1647
202		2513		198029		1647
203		2513		198891		1647
204		2513		199753		1647
205		2513		200615		1647
206		2513		201477		1647
207		2513		202339		1647
208		2513		203201		1647
209		2513		204063		1647
210		2513		204925		1647
211		2513		205787		1647
212		2513		206649		1647
213		2513		207511		1647
214		2513		208373		1647
215		2513		209235		1647
216		2513		210097		1647
217		2513		210959		1647
218		2513		211821		1647
219		2513		212683		1647
220		2513		213545		1647
221		2513		214407		1647
222		2513		215269		1647
223		2513		216131		1647
224		2513		216993		1647
225		2513		217855		1647
226		2513		218717		1647
227		2513		219579		1647
228		2513		220441		1647
229		2513		221303		1647
230		2513		222165		1647
231		2513		223027		1647
232		2513		223889		1647
233		2513		224751		1647
234		2513		225613		1647
235		2513		226475		1647
236		2513		227337		1647
237		2513		228199		1647
238		2513		229061		1647
239		2513		229923		1647
240		2513		230785		1647
241		2513		231647		1647
242		2513		232509		1647
243		2513		233371		1647
244		2512		234234		1647
245		2512		235096		1647
246		2512		235958		1647
247		2512		236820		1647
248		2512		237682		1647
249		2512		238544		1647
