# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped		ExecutionTime 
0		8822		4205		3182		210
1		7969		7873		3201		271
2		7335		11133		3274		312
3		6852		14047		3278		347
4		6347		16704		3329		384
5		6065		19213		3319		421
6		5867		21585		3377		466
7		5661		23912		3366		501
8		5417		26086		3359		541
9		5215		28232		3365		571
10		5059		30176		3395		602
11		4819		32169		3368		634
12		4689		33997		3427		666
13		4482		35714		3451		700
14		4314		37453		3408		733
15		4174		39078		3438		770
16		4066		40660		3437		804
17		3973		42248		3403		836
18		3869		43685		3395		872
19		3781		45086		3451		905
20		3694		46438		3387		940
21		3655		47859		3438		975
22		3568		49127		3403		1008
23		3471		50423		3406		1044
24		3420		51660		3422		1078
25		3351		52889		3415		1112
26		3258		54053		3394		1145
27		3191		55185		3408		1181
28		3123		56279		3423		1215
29		3045		57374		3390		1250
30		3041		58439		3397		1288
31		3019		59468		3403		1322
32		2974		60568		3399		1356
33		2985		61627		3399		1392
34		2907		62655		3390		1432
35		2897		63669		3413		1466
36		2891		64723		3439		1501
37		2972		65813		3443		1538
38		2865		66886		3446		1574
39		2916		67886		3442		1608
40		2907		68961		3447		1642
41		2862		70007		3456		1678
42		2843		71062		3451		1714
43		2768		72097		3449		1747
44		2759		73096		3452		1781
45		2741		74032		3435		1815
46		2687		75039		3446		1849
47		2654		75901		3445		1891
48		2639		76882		3464		1928
49		2585		77779		3438		1964
50		2597		78687		3449		2001
51		2546		79556		3437		2037
52		2555		80427		3444		2074
53		2568		81408		3460		2109
54		2561		82191		3452		2145
55		2578		83156		3438		2181
56		2597		84054		3484		2216
57		2564		85040		3451		2252
58		2602		85994		3447		2287
59		2574		86994		3469		2321
60		2474		87870		3476		2356
61		2460		88729		3462		2396
62		2456		89602		3479		2432
63		2433		90449		3443		2466
64		2416		91330		3473		2504
65		2423		92114		3478		2544
66		2421		92997		3453		2580
67		2435		93888		3477		2615
68		2383		94845		3484		2652
69		2409		95752		3489		2689
70		2400		96635		3494		2728
71		2402		97521		3479		2766
72		2359		98371		3471		2803
73		2327		99267		3449		2843
74		2294		100082		3455		2889
75		2275		100987		3465		2929
76		2289		101866		3465		2964
77		2246		102688		3457		3010
78		2275		103516		3453		3049
79		2240		104299		3445		3088
80		2227		105071		3469		3128
81		2232		105836		3461		3171
82		2239		106585		3489		3212
83		2240		107357		3473		3254
84		2185		108157		3482		3295
85		2186		108903		3463		3336
86		2191		109614		3472		3380
87		2156		110380		3473		3418
88		2193		111195		3470		3460
89		2205		111946		3474		3502
