# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped		ExecutionTime 
0		5507		2386		2054		182
1		5701		4766		1679		221
2		5707		7153		1817		256
3		5675		9527		1746		298
4		5700		11906		1811		328
5		5628		14285		1777		357
6		5692		16671		1754		388
7		5734		19046		1783		421
8		5730		21427		1756		458
9		5670		23801		1794		491
10		5676		26183		1763		522
11		5692		28570		1779		547
12		5738		30955		1775		567
13		5749		33337		1787		590
14		5700		35716		1781		613
15		5682		38098		1801		629
16		5645		40476		1763		646
17		5705		42863		1802		661
18		5762		45247		1776		679
19		5715		47628		1761		694
20		5665		50014		1805		710
21		5704		52398		1775		725
22		5646		54776		1836		743
23		5733		57153		1761		759
24		5641		59535		1807		777
25		5674		61908		1806		792
26		5674		64288		1790		808
27		5666		66670		1790		823
28		5740		69059		1755		838
29		5607		71439		1767		854
30		5592		73815		1807		869
31		5590		76188		1845		883
32		5652		78560		1783		900
33		5640		80940		1815		920
34		5588		83318		1821		939
35		5651		85689		1834		956
36		5633		88066		1761		972
37		5295		90435		1822		987
38		4642		92772		1814		1000
39		4123		95033		1801		1013
40		4011		97261		1737		1025
41		3968		99479		1794		1038
42		3916		101693		1773		1051
43		3942		103914		1762		1064
44		3937		106120		1793		1075
45		3931		108312		1768		1086
46		3927		110517		1784		1097
47		3924		112729		1782		1110
48		3868		114934		1781		1121
49		3898		117149		1775		1133
50		3838		119354		1777		1145
51		3794		121516		1744		1156
52		3721		123650		1720		1167
53		3733		125769		1741		1180
54		3627		127889		1774		1191
55		3601		129995		1759		1206
56		3614		132105		1787		1217
57		3546		134175		1773		1234
58		3538		136223		1790		1246
59		3487		138264		1814		1258
60		3467		140296		1798		1269
61		3474		142300		1786		1282
62		3469		144286		1743		1295
63		3457		146306		1752		1307
64		3434		148289		1775		1319
65		3437		150289		1774		1332
66		3372		152270		1774		1343
67		3307		154209		1774		1357
68		3250		156138		1779		1369
69		3181		157998		1774		1382
70		3170		159814		1805		1395
71		3142		161632		1774		1407
72		3094		163430		1788		1420
73		3064		165212		1794		1433
74		3065		166984		1808		1448
75		3039		168774		1802		1464
76		2974		170525		1789		1480
77		2917		172260		1785		1494
78		2906		173953		1773		1508
79		2897		175626		1790		1521
80		2878		177273		1834		1535
81		2873		178929		1796		1548
82		2814		180580		1787		1562
83		2795		182192		1807		1576
84		2756		183787		1810		1593
85		2770		185376		1800		1609
86		2725		186971		1789		1623
87		2697		188526		1812		1637
88		2708		190074		1804		1651
89		2682		191622		1818		1666
90		2668		193141		1823		1679
91		2653		194671		1809		1694
92		2650		196181		1816		1708
93		2640		197694		1815		1721
94		2630		199178		1798		1736
95		2630		200664		1823		1750
96		2631		202160		1807		1764
97		2586		203598		1811		1779
98		2602		205061		1802		1793
99		2608		206569		1785		1808
100		2587		208032		1791		1822
101		2478		209308		1804		1836
102		2408		210495		1809		1851
103		2364		211658		1813		1867
104		2309		212768		1800		1881
105		2268		213849		1814		1897
106		2239		214900		1814		1912
107		2221		215942		1811		1927
108		2197		216980		1804		1944
109		2179		218011		1808		1960
110		2152		219015		1810		1977
111		2147		220005		1821		1992
112		2130		221000		1824		2009
113		2112		221964		1815		2029
114		2096		222912		1809		2043
115		2096		223855		1814		2057
116		2080		224798		1809		2072
117		2073		225719		1814		2086
118		2065		226649		1806		2101
119		2052		227560		1810		2116
120		2038		228448		1809		2130
121		2030		229323		1808		2148
122		2019		230194		1804		2164
123		2015		231059		1803		2180
124		2009		231926		1801		2197
125		2004		232777		1805		2211
126		1999		233625		1801		2229
127		1989		234465		1808		2243
128		1987		235296		1802		2259
129		1980		236121		1809		2276
130		1980		236937		1807		2296
131		1975		237755		1806		2319
132		1972		238568		1808		2341
133		1967		239377		1812		2361
134		1964		240180		1809		2380
135		1963		240981		1812		2400
136		1961		241781		1810		2418
137		1960		242579		1811		2437
138		1956		243372		1809		2456
139		1955		244158		1811		2475
140		1951		244945		1807		2492
141		1949		245732		1810		2513
142		1949		246517		1808		2539
143		1949		247300		1808		2563
144		1948		248088		1810		2584
145		1949		248874		1811		2607
146		1945		249657		1807		2636
147		1946		250436		1810		2663
148		1944		251220		1806		2684
149		1940		252002		1807		2703
150		1941		252778		1807		2721
151		1938		253548		1808		2738
152		1935		254322		1808		2758
153		1935		255088		1808		2780
154		1936		255851		1805		2799
155		1932		256618		1812		2818
156		1931		257385		1812		2837
157		1930		258148		1814		2856
158		1928		258909		1807		2874
159		1927		259668		1806		2892
160		1923		260430		1804		2910
161		1922		261191		1807		2928
162		1918		261951		1804		2947
163		1916		262710		1809		2965
164		1917		263466		1805		2983
165		1917		264221		1804		3001
166		1915		264974		1800		3019
167		1914		265731		1806		3037
168		1916		266486		1803		3056
169		1914		267243		1807		3074
170		1909		268001		1805		3095
171		1909		268755		1810		3112
172		1910		269506		1808		3131
